77,1,-1,-1,-1,-1,-1,25.222332505021274,12.6,0
78,1,-1,-1,-1,-1,-1,25.247146399489356,12.6,0
79,1,-1,-1,-1,-1,-1,25.271960293957438,12.6,0
80,1,-1,-1,-1,-1,-1,25.296774188425516,12.6,0
81,1,-1,-1,-1,-1,-1,25.321588082893598,12.6,0
82,1,-1,-1,-1,-1,-1,25.34640197736168,12.6,0
83,1,-1,-1,-1,-1,-1,25.37121587182976,12.6,0
84,1,-1,-1,-1,-1,-1,25.396029766297843,12.6,0
85,1,-1,-1,-1,-1,-1,25.420843660765925,12.6,0
86,1,-1,-1,-1,-1,-1,25.445657555234007,12.6,0
87,1,-1,-1,-1,-1,-1,25.47047144970209,12.6,0
88,1,-1,-1,-1,-1,-1,25.49528534417017,12.6,0
89,1,-1,-1,-1,-1,-1,25.520099238638252,12.6,0
90,1,-1,-1,-1,-1,-1,25.544913133106334,12.6,0
91,1,-1,-1,-1,-1,-1,25.569727027574416,12.6,0
92,1,-1,-1,-1,-1,-1,25.594540922042498,12.6,0
93,1,-1,-1,-1,-1,-1,25.61935481651058,12.6,0
94,1,-1,-1,-1,-1,-1,25.64416871097866,12.6,0
95,1,-1,-1,-1,-1,-1,25.668982605446743,12.6,0
96,1,-1,-1,-1,-1,-1,25.693796499914825,12.6,0
97,1,-1,-1,-1,-1,-1,25.718610394382907,12.6,0
98,1,-1,-1,-1,-1,-1,25.74342428885099,12.6,0
99,1,-1,-1,-1,-1,-1,25.76823818331907,12.6,0
100,1,-1,-1,-1,-1,-1,25.793052077787152,12.6,0
101,1,-1,-1,-1,-1,-1,25.817865972255234,12.6,0
102,1,-1,-1,-1,-1,-1,25.842679866723316,12.6,0
103,1,-1,-1,-1,-1,-1,25.867493761191398,12.6,0
104,1,-1,-1,-1,-1,-1,25.89230765565948,12.6,0
105,1,-1,-1,-1,-1,-1,25.91712155012756,12.6,0
106,1,-1,-1,-1,-1,-1,25.941935444595643,12.6,0
107,1,-1,-1,-1,-1,-1,25.966749339063725,12.6,0
108,1,-1,-1,-1,-1,-1,25.991563233531807,12.6,0
109,1,-1,-1,-1,-1,-1,26.01637712799989,12.6,0
110,1,-1,-1,-1,-1,-1,26.04119102246797,12.6,0
111,1,-1,-1,-1,-1,-1,26.06600491693605,12.6,0
112,1,-1,-1,-1,-1,-1,26.09081881140413,12.6,0
113,1,-1,-1,-1,-1,-1,26.115632705872212,12.6,0
114,1,-1,-1,-1,-1,-1,26.140446600340294,12.6,0
115,1,-1,-1,-1,-1,-1,26.165260494808376,12.6,0
116,1,-1,-1,-1,-1,-1,26.190074389276457,12.6,0
117,1,-1,-1,-1,-1,-1,26.21488828374454,12.6,0
118,1,-1,-1,-1,-1,-1,26.23970217821262,12.6,0
119,1,-1,-1,-1,-1,-1,26.264516072680703,12.6,0
120,1,-1,-1,-1,-1,-1,26.289329967148785,12.6,0
121,1,-1,-1,-1,-1,-1,26.314143861616866,12.6,0
122,1,-1,-1,-1,-1,-1,26.338957756084948,12.6,0
123,1,-1,-1,-1,-1,-1,26.36377165055303,12.6,0
124,1,-1,-1,-1,-1,-1,26.38858554502111,12.6,0
125,1,-1,-1,-1,-1,-1,26.413399439489194,12.6,0
126,1,-1,-1,-1,-1,-1,26.438213333957275,12.6,0
127,1,-1,-1,-1,-1,-1,26.463027228425357,12.6,0
128,1,-1,-1,-1,-1,-1,26.48784112289344,12.6,0
129,1,-1,-1,-1,-1,-1,26.51265501736152,12.6,0
130,1,-1,-1,-1,-1,-1,26.537468911829603,12.6,0
131,1,-1,-1,-1,-1,-1,26.562282806297684,12.6,0
132,1,-1,-1,-1,-1,-1,26.587096700765766,12.6,0
133,1,-1,-1,-1,-1,-1,26.611910595233848,12.6,0
134,1,-1,-1,-1,-1,-1,26.63672448970193,12.6,0
135,1,-1,-1,-1,-1,-1,26.66153838417001,12.6,0
136,1,-1,-1,-1,-1,-1,26.686352278638093,12.6,0
137,1,-1,-1,-1,-1,-1,26.71269583448276,12.595768055172414,0
138,1,-1,-1,-1,-1,-1,26.74090900062696,12.58636366645768,0
139,1,-1,-1,-1,-1,-1,26.769122166771158,12.576959277742946,0
140,1,-1,-1,-1,-1,-1,26.79733533291536,12.567554889028212,0
141,1,-1,-1,-1,-1,-1,26.82554849905956,12.558150500313479,0
142,1,-1,-1,-1,-1,-1,26.853761665203763,12.548746111598746,0
